Name,Selected,Price,Change,OI Change,Change Prev,OI Change Prev
LUPIN,true,1093.8499755859375,1.51,0.0,0.94,0.0
M&M,true,1591.949951171875,4.73,0.0,-2.1,0.0
M&MFIN,true,299.1499938964844,1.67,0.0,6.98,0.0
MANAPPURAM,true,151.8000030517578,8.74,0.0,-5.71,0.0
MARICO,true,569.3499755859375,1.63,0.0,1.72,0.0
MARUTI,true,10331.25,8.68,0.0,0.53,0.0
MCX,true,1824.0,15.55,0.0,1.85,0.0
METROPOLIS,true,1362.9000244140625,3.07,0.0,-1.12,0.0
MFSL,true,937.25,3.39,0.0,4.02,0.0
MGL,true,1030.300048828125,2.18,0.0,2.81,0.0
Nifty Midcap Select,true,0.0,0.0,0.0,0.0,0.0
MOTHERSON,true,97.80000305175781,1.98,0.0,1.8,0.0
MPHASIS,true,2433.199951171875,1.72,0.0,4.41,0.0
MRF,true,107984.1484375,-0.51,0.0,0.73,0.0
MUTHOOTFIN,true,1261.25,0.14,0.0,1.44,0.0
NATIONALUM,true,98.3499984741211,11.44,0.0,1.67,0.0
NAUKRI,true,4372.35009765625,3.94,0.0,0.41,0.0
NAVINFLUOR,true,4599.14990234375,2.03,0.0,2.1,0.0
NESTLEIND,true,2191.554931640625,-1.23,0.0,1.64,0.0
Nifty 50,true,25145.099609375,-0.36,0.0,1.66,0.0
NIFTYNXT50,true,0.0,0.0,0.0,0.0,0.0
NMDC,true,130.5,9.3,0.0,3.6,0.0
NTPC,true,230.6999969482422,5.87,0.0,1.28,0.0
OBEROIRLTY,true,1127.9000244140625,4.33,0.0,0.69,0.0
OFSS,true,4136.25,4.34,0.0,-0.82,0.0
ONGC,true,181.75,4.04,0.0,-0.34,0.0
PAGEIND,true,39822.0,1.35,0.0,-2.5,0.0
PEL,true,1078.25,1.78,0.0,-0.34,0.0
PERSISTENT,true,2771.64990234375,7.89,0.0,5.9,0.0
PETRONET,true,219.5500030517578,0.25,0.0,-0.11,0.0
PFC,true,205.9199981689453,-4.68,0.0,0.58,0.0
PIDILITIND,true,2498.25,-1.17,0.0,2.03,0.0
PIIND,true,3621.10009765625,-0.48,0.0,-3.23,0.0
PNB,true,65.4000015258789,6.34,0.0,-2.07,0.0
POLYCAB,true,5208.25,4.12,0.0,4.69,0.0
POWERGRID,true,189.14999389648438,4.21,0.0,0.41,0.0
PVRINOX,true,1779.0,3.09,0.0,0.28,0.0
RAMCOCEM,true,888.2999877929688,3.91,0.0,0.32,0.0
RBLBANK,true,238.0500030517578,3.34,0.0,6.74,0.0
RECLTD,true,238.8000030517578,-0.21,0.0,1.98,0.0
RELIANCE,true,2412.64990234375,-2.26,0.0,-3.46,0.0
SAIL,true,96.94999694824219,13.19,0.0,1.54,0.0
SBICARD,true,840.2999877929688,2.38,0.0,-2.58,0.0
SBILIFE,true,1320.550048828125,1.86,0.0,1.09,0.0
SBIN,true,569.5499877929688,-0.07,0.0,-0.52,0.0
SHREECEM,true,24139.349609375,1.2,0.0,1.34,0.0
SHRIRAMFIN,true,1912.050048828125,2.57,0.0,2.4,0.0
SIEMENS,true,3887.050048828125,2.64,0.0,5.02,0.0
SRF,true,2384.050048828125,3.19,0.0,1.42,0.0
SUNPHARMA,true,1109.0,0.24,0.0,-2.52,0.0
SUNTV,true,620.7999877929688,2.74,0.0,10.0,0.0
SYNGENE,true,778.5499877929688,1.59,0.0,-4.6,0.0
TATACHEM,true,1071.1500244140625,5.92,0.0,1.28,0.0
TATACOMM,true,1852.4000244140625,1.93,0.0,7.27,0.0
TATACONSUM,true,844.1500244140625,1.39,0.0,-1.19,0.0
TATAMOTORS,true,611.2000122070312,1.01,0.0,-1.74,0.0
TATAPOWER,true,255.35000610351562,3.97,0.0,6.74,0.0
TATASTEEL,true,127.05000305175781,8.68,0.0,0.95,0.0
TCS,true,3379.199951171875,-0.06,0.0,0.42,0.0
TECHM,true,1228.050048828125,3.24,0.0,-1.76,0.0
TITAN,true,3116.800048828125,1.62,0.0,0.55,0.0
TORNTPHARM,true,1785.800048828125,-7.84,0.0,-2.16,0.0
TRENT,true,2063.10009765625,2.44,0.0,2.03,0.0
TVSMOTOR,true,1454.0999755859375,8.55,0.0,-0.13,0.0
UBL,true,1546.449951171875,2.08,0.0,-0.29,0.0
ULTRACEMCO,true,8262.400390625,2.37,0.0,-1.75,0.0
UNITDSPR,true,1485.0,0.72,0.0,3.13,0.0
UPL,true,603.0,3.4,0.0,0.82,0.0
VEDL,true,236.14999389648438,1.22,0.0,-0.02,0.0
VOLTAS,true,870.0499877929688,5.47,0.0,1.85,0.0
WIPRO,true,416.3500061035156,1.62,0.0,-0.49,0.0
ZYDUSLIFE,true,613.9500122070312,-2.44,0.0,-2.86,0.0
