Name,Selected,Price,Change,OI Change,Change Prev,OI Change Prev
ZOMATO,true,0.0,0.0,0.0,0.0,0.0
BSE,true,0.0,0.0,0.0,0.0,0.0
INDIANB,true,0.0,0.0,0.0,0.0,0.0
SUZLON,true,0.0,0.0,0.0,0.0,0.0
GLENMARK,true,0.0,0.0,0.0,0.0,0.0
RECLTD,true,0.0,0.0,0.0,0.0,0.0
HINDCOPPER,true,0.0,0.0,0.0,0.0,0.0
MCX,true,0.0,0.0,0.0,0.0,0.0
UNIONBANK,true,0.0,0.0,0.0,0.0,0.0
LUPIN,true,0.0,0.0,0.0,0.0,0.0
PFC,true,0.0,0.0,0.0,0.0,0.0
APARINDS,true,0.0,0.0,0.0,0.0,0.0
PNB,true,0.0,0.0,0.0,0.0,0.0
NCC,true,0.0,0.0,0.0,0.0,0.0
OFSS,true,0.0,0.0,0.0,0.0,0.0
TRENT,true,0.0,0.0,0.0,0.0,0.0
ABB,true,0.0,0.0,0.0,0.0,0.0
SUPREMEIND,true,0.0,0.0,0.0,0.0,0.0
GICRE,true,0.0,0.0,0.0,0.0,0.0
KEI,true,0.0,0.0,0.0,0.0,0.0
BSOFT,true,0.0,0.0,0.0,0.0,0.0
JPPOWER,true,0.0,0.0,0.0,0.0,0.0
CANBK,true,0.0,0.0,0.0,0.0,0.0
TVSMOTOR,true,0.0,0.0,0.0,0.0,0.0
POLICYBZR,true,0.0,0.0,0.0,0.0,0.0
NHPC,true,0.0,0.0,0.0,0.0,0.0
SJVN,true,0.0,0.0,0.0,0.0,0.0
CUMMINSIND,true,0.0,0.0,0.0,0.0,0.0
LODHA,true,0.0,0.0,0.0,0.0,0.0
KALYANKJIL,true,0.0,0.0,0.0,0.0,0.0
BAJAJ-AUTO,true,0.0,0.0,0.0,0.0,0.0
JSL,true,0.0,0.0,0.0,0.0,0.0
AUROPHARMA,true,0.0,0.0,0.0,0.0,0.0
ADANIPOWER,true,0.0,0.0,0.0,0.0,0.0
VBL,true,0.0,0.0,0.0,0.0,0.0
BDL,true,0.0,0.0,0.0,0.0,0.0
ZYDUSLIFE,true,0.0,0.0,0.0,0.0,0.0
TITAGARH,true,0.0,0.0,0.0,0.0,0.0
NBCC,true,0.0,0.0,0.0,0.0,0.0
HAL,true,0.0,0.0,0.0,0.0,0.0
IRFC,true,0.0,0.0,0.0,0.0,0.0
HUDCO,true,0.0,0.0,0.0,0.0,0.0
ANGELONE,true,0.0,0.0,0.0,0.0,0.0
RVNL,true,0.0,0.0,0.0,0.0,0.0
BHEL,true,0.0,0.0,0.0,0.0,0.0
ADANIGREEN,true,0.0,0.0,0.0,0.0,0.0
BEL,true,0.0,0.0,0.0,0.0,0.0
DIXON,true,0.0,0.0,0.0,0.0,0.0
TORNTPOWER,true,0.0,0.0,0.0,0.0,0.0
PRESTIGE,true,0.0,0.0,0.0,0.0,0.0
