Name,Selected,Price,Change,OI Change,Change Prev,OI Change Prev
BLAL,true,0.0,0.0,0.0,0.0,0.0
ESSARSHPNG,true,0.0,0.0,0.0,0.0,0.0
RADHIKAJWE,true,0.0,0.0,0.0,0.0,0.0
MANAPPURAM,true,0.0,0.0,0.0,0.0,0.0
NDTV,true,0.0,0.0,0.0,0.0,0.0
CENTURYTEX,true,0.0,0.0,0.0,0.0,0.0
ESILVER,true,0.0,0.0,0.0,0.0,0.0
UDS,true,0.0,0.0,0.0,0.0,0.0
BANKETF,true,0.0,0.0,0.0,0.0,0.0
ACC,true,0.0,0.0,0.0,0.0,0.0
ADANIPORTS,true,0.0,0.0,0.0,0.0,0.0
AJANTPHARM,true,0.0,0.0,0.0,0.0,0.0
ALLCARGO,true,0.0,0.0,0.0,0.0,0.0
LIQUIDBETF,true,0.0,0.0,0.0,0.0,0.0
BIOFILCHEM,true,0.0,0.0,0.0,0.0,0.0
DAMODARIND,true,0.0,0.0,0.0,0.0,0.0
DENORA,true,0.0,0.0,0.0,0.0,0.0
DIGIDRIVE,true,0.0,0.0,0.0,0.0,0.0
EMCURE,true,0.0,0.0,0.0,0.0,0.0
GMBREW,true,0.0,0.0,0.0,0.0,0.0
GEEKAYWIRE,true,0.0,0.0,0.0,0.0,0.0
ORIENTLTD,true,0.0,0.0,0.0,0.0,0.0
S&SPOWER,true,0.0,0.0,0.0,0.0,0.0
SULA,true,0.0,0.0,0.0,0.0,0.0
KHADIM,true,0.0,0.0,0.0,0.0,0.0
KIRIINDUS,true,0.0,0.0,0.0,0.0,0.0
DIVOPPBEES,true,0.0,0.0,0.0,0.0,0.0
ASIANPAINT,true,0.0,0.0,0.0,0.0,0.0
EVERESTIND,true,0.0,0.0,0.0,0.0,0.0
KALYANIFRG,true,0.0,0.0,0.0,0.0,0.0
MBAPL,true,0.0,0.0,0.0,0.0,0.0
ALLSEC,true,0.0,0.0,0.0,0.0,0.0
COFORGE,true,0.0,0.0,0.0,0.0,0.0
GOPAL,true,0.0,0.0,0.0,0.0,0.0
NOCIL,true,0.0,0.0,0.0,0.0,0.0
NECCLTD,true,0.0,0.0,0.0,0.0,0.0
PATANJALI,true,0.0,0.0,0.0,0.0,0.0
SMLT,true,0.0,0.0,0.0,0.0,0.0
VINNY-RE,true,0.0,0.0,0.0,0.0,0.0
WILLAMAGOR,true,0.0,0.0,0.0,0.0,0.0
JINDWORLD,true,0.0,0.0,0.0,0.0,0.0
LICI,true,0.0,0.0,0.0,0.0,0.0
AARVI,true,0.0,0.0,0.0,0.0,0.0
AIROLAM,true,0.0,0.0,0.0,0.0,0.0
DCMFINSERV,true,0.0,0.0,0.0,0.0,0.0
DIGISPICE,true,0.0,0.0,0.0,0.0,0.0
GLAND,true,0.0,0.0,0.0,0.0,0.0
NURECA,true,0.0,0.0,0.0,0.0,0.0
OIL,true,0.0,0.0,0.0,0.0,0.0
REPCOHOME,true,0.0,0.0,0.0,0.0,0.0
SARDAEN,true,0.0,0.0,0.0,0.0,0.0
SUULD,true,0.0,0.0,0.0,0.0,0.0
VINDHYATEL,true,0.0,0.0,0.0,0.0,0.0
INTLCONV,true,0.0,0.0,0.0,0.0,0.0
KAYA,true,0.0,0.0,0.0,0.0,0.0
MHLXMIRU,true,0.0,0.0,0.0,0.0,0.0
NHPC,true,0.0,0.0,0.0,0.0,0.0
DALBHARAT,true,0.0,0.0,0.0,0.0,0.0
INDSWFTLTD,true,0.0,0.0,0.0,0.0,0.0
IITL,true,0.0,0.0,0.0,0.0,0.0
KIRLOSBROS,true,0.0,0.0,0.0,0.0,0.0
ALANKIT,true,0.0,0.0,0.0,0.0,0.0
GODREJAGRO,true,0.0,0.0,0.0,0.0,0.0
TIPSINDLTD,true,0.0,0.0,0.0,0.0,0.0
VLEGOV,true,0.0,0.0,0.0,0.0,0.0
ZEELEARN,true,0.0,0.0,0.0,0.0,0.0
ASMS,true,0.0,0.0,0.0,0.0,0.0
CTE,true,0.0,0.0,0.0,0.0,0.0
TTKPRESTIG,true,0.0,0.0,0.0,0.0,0.0
NIFITETF,true,0.0,0.0,0.0,0.0,0.0
NIPPOBATRY,true,0.0,0.0,0.0,0.0,0.0
GSEC10YEAR,true,0.0,0.0,0.0,0.0,0.0
MOLOWVOL,true,0.0,0.0,0.0,0.0,0.0
HEUBACHIND,true,0.0,0.0,0.0,0.0,0.0
VSTTILLERS,true,0.0,0.0,0.0,0.0,0.0
LANCORHOL,true,0.0,0.0,0.0,0.0,0.0
ARTNIRMAN,true,0.0,0.0,0.0,0.0,0.0
BAJAJHCARE,true,0.0,0.0,0.0,0.0,0.0
PFC,true,0.0,0.0,0.0,0.0,0.0
KSL,true,0.0,0.0,0.0,0.0,0.0
MID150BEES,true,0.0,0.0,0.0,0.0,0.0
CLEAN,true,0.0,0.0,0.0,0.0,0.0
EMIL,true,0.0,0.0,0.0,0.0,0.0
VMART,true,0.0,0.0,0.0,0.0,0.0
IONEXCHANG,true,0.0,0.0,0.0,0.0,0.0
NAVINIFTY,true,0.0,0.0,0.0,0.0,0.0
COALINDIA,true,0.0,0.0,0.0,0.0,0.0
EBBETF0433,true,0.0,0.0,0.0,0.0,0.0
GLENMARK,true,0.0,0.0,0.0,0.0,0.0
SOTL,true,0.0,0.0,0.0,0.0,0.0
SUPRAJIT,true,0.0,0.0,0.0,0.0,0.0
GROBTEA,true,0.0,0.0,0.0,0.0,0.0
JYOTICNC,true,0.0,0.0,0.0,0.0,0.0
MKPL,true,0.0,0.0,0.0,0.0,0.0
NDLVENTURE,true,0.0,0.0,0.0,0.0,0.0
ESCORTS,true,0.0,0.0,0.0,0.0,0.0
MADHUCON,true,0.0,0.0,0.0,0.0,0.0
MAHESHWARI,true,0.0,0.0,0.0,0.0,0.0
MAKEINDIA,true,0.0,0.0,0.0,0.0,0.0
COMMOIETF,true,0.0,0.0,0.0,0.0,0.0
THEINVEST,true,0.0,0.0,0.0,0.0,0.0
KFINTECH,true,0.0,0.0,0.0,0.0,0.0
MUKTAARTS,true,0.0,0.0,0.0,0.0,0.0
HBLPOWER,true,0.0,0.0,0.0,0.0,0.0
UTKARSHBNK,true,0.0,0.0,0.0,0.0,0.0
MUTHOOTFIN,true,0.0,0.0,0.0,0.0,0.0
CAMS,true,0.0,0.0,0.0,0.0,0.0
DOLPHIN,true,0.0,0.0,0.0,0.0,0.0
EIMCOELECO,true,0.0,0.0,0.0,0.0,0.0
FACT,true,0.0,0.0,0.0,0.0,0.0
RPPL,true,0.0,0.0,0.0,0.0,0.0
TVSHLTD,true,0.0,0.0,0.0,0.0,0.0
VBL,true,0.0,0.0,0.0,0.0,0.0
VIDHIING,true,0.0,0.0,0.0,0.0,0.0
MGL,true,0.0,0.0,0.0,0.0,0.0
RADIOCITY,true,0.0,0.0,0.0,0.0,0.0
MOM30IETF,true,0.0,0.0,0.0,0.0,0.0
SANGAMIND,true,0.0,0.0,0.0,0.0,0.0
SURYAROSNI,true,0.0,0.0,0.0,0.0,0.0
M&MFIN,true,0.0,0.0,0.0,0.0,0.0
HEROMOTOCO,true,0.0,0.0,0.0,0.0,0.0
ICICIGI,true,0.0,0.0,0.0,0.0,0.0
MIDCAPIETF,true,0.0,0.0,0.0,0.0,0.0
PNBHOUSING,true,0.0,0.0,0.0,0.0,0.0
SAGARDEEP,true,0.0,0.0,0.0,0.0,0.0
SONAMLTD,true,0.0,0.0,0.0,0.0,0.0
BPCL,true,0.0,0.0,0.0,0.0,0.0
PAVNAIND,true,0.0,0.0,0.0,0.0,0.0
SILGO,true,0.0,0.0,0.0,0.0,0.0
SUVEN,true,0.0,0.0,0.0,0.0,0.0
TNIDETF,true,0.0,0.0,0.0,0.0,0.0
THERMAX,true,0.0,0.0,0.0,0.0,0.0
INDIANHUME,true,0.0,0.0,0.0,0.0,0.0
JUNIORBEES,true,0.0,0.0,0.0,0.0,0.0
BAYERCROP,true,0.0,0.0,0.0,0.0,0.0
BBOX,true,0.0,0.0,0.0,0.0,0.0
HPIL,true,0.0,0.0,0.0,0.0,0.0
SAGCEM,true,0.0,0.0,0.0,0.0,0.0
TAJGVK,true,0.0,0.0,0.0,0.0,0.0
TV18BRDCST,true,0.0,0.0,0.0,0.0,0.0
WIPRO,true,0.0,0.0,0.0,0.0,0.0
PREMIERPOL,true,0.0,0.0,0.0,0.0,0.0
RATNAMANI,true,0.0,0.0,0.0,0.0,0.0
STARCEMENT,true,0.0,0.0,0.0,0.0,0.0
STEELXIND,true,0.0,0.0,0.0,0.0,0.0
STYRENIX,true,0.0,0.0,0.0,0.0,0.0
ZYDUSWELL,true,0.0,0.0,0.0,0.0,0.0
AKSHAR,true,0.0,0.0,0.0,0.0,0.0
SFL,true,0.0,0.0,0.0,0.0,0.0
SUMIT,true,0.0,0.0,0.0,0.0,0.0
SUNDARAM,true,0.0,0.0,0.0,0.0,0.0
KCP,true,0.0,0.0,0.0,0.0,0.0
GOLDETF,true,0.0,0.0,0.0,0.0,0.0
ABSLPSE,true,0.0,0.0,0.0,0.0,0.0
EQUAL50ADD,true,0.0,0.0,0.0,0.0,0.0
GREENPLY,true,0.0,0.0,0.0,0.0,0.0
SALZERELEC,true,0.0,0.0,0.0,0.0,0.0
SPMLINFRA,true,0.0,0.0,0.0,0.0,0.0
JITFINFRA,true,0.0,0.0,0.0,0.0,0.0
KRBL,true,0.0,0.0,0.0,0.0,0.0
ALBERTDAVD,true,0.0,0.0,0.0,0.0,0.0
CHOICEIN,true,0.0,0.0,0.0,0.0,0.0
ITIETF,true,0.0,0.0,0.0,0.0,0.0
TATAELXSI,true,0.0,0.0,0.0,0.0,0.0
IVP,true,0.0,0.0,0.0,0.0,0.0
MTNL,true,0.0,0.0,0.0,0.0,0.0
DCAL,true,0.0,0.0,0.0,0.0,0.0
ECLERX,true,0.0,0.0,0.0,0.0,0.0
EMMBI,true,0.0,0.0,0.0,0.0,0.0
FINOPB,true,0.0,0.0,0.0,0.0,0.0
HEIDELBERG,true,0.0,0.0,0.0,0.0,0.0
POLICYBZR,true,0.0,0.0,0.0,0.0,0.0
RATEGAIN,true,0.0,0.0,0.0,0.0,0.0
SVLL,true,0.0,0.0,0.0,0.0,0.0
KARURVYSYA,true,0.0,0.0,0.0,0.0,0.0
KIMS,true,0.0,0.0,0.0,0.0,0.0
AGSTRA,true,0.0,0.0,0.0,0.0,0.0
DNAMEDIA,true,0.0,0.0,0.0,0.0,0.0
SAKHTISUG,true,0.0,0.0,0.0,0.0,0.0
SURYALAXMI,true,0.0,0.0,0.0,0.0,0.0
TITAGARH,true,0.0,0.0,0.0,0.0,0.0
KANANIIND,true,0.0,0.0,0.0,0.0,0.0
KHAICHEM,true,0.0,0.0,0.0,0.0,0.0
ADROITINFO,true,0.0,0.0,0.0,0.0,0.0
ABGSEC,true,0.0,0.0,0.0,0.0,0.0
GODREJIND,true,0.0,0.0,0.0,0.0,0.0
HEALTHIETF,true,0.0,0.0,0.0,0.0,0.0
OLECTRA,true,0.0,0.0,0.0,0.0,0.0
PREMIERENE,true,0.0,0.0,0.0,0.0,0.0
RAYMOND,true,0.0,0.0,0.0,0.0,0.0
INFOBEAN,true,0.0,0.0,0.0,0.0,0.0
LOYALTEX,true,0.0,0.0,0.0,0.0,0.0
MAXHEALTH,true,0.0,0.0,0.0,0.0,0.0
NAVA,true,0.0,0.0,0.0,0.0,0.0
NAVINFLUOR,true,0.0,0.0,0.0,0.0,0.0
BHEL,true,0.0,0.0,0.0,0.0,0.0
COLPAL,true,0.0,0.0,0.0,0.0,0.0
RUPA,true,0.0,0.0,0.0,0.0,0.0
SHYAMMETL,true,0.0,0.0,0.0,0.0,0.0
NETF,true,0.0,0.0,0.0,0.0,0.0
TVSSCS,true,0.0,0.0,0.0,0.0,0.0
JHS,true,0.0,0.0,0.0,0.0,0.0
KARMAENG,true,0.0,0.0,0.0,0.0,0.0
BSLNIFTY,true,0.0,0.0,0.0,0.0,0.0
CENTUM,true,0.0,0.0,0.0,0.0,0.0
EXIDEIND,true,0.0,0.0,0.0,0.0,0.0
HCG,true,0.0,0.0,0.0,0.0,0.0
HERITGFOOD,true,0.0,0.0,0.0,0.0,0.0
RELTD,true,0.0,0.0,0.0,0.0,0.0
TATAPOWER,true,0.0,0.0,0.0,0.0,0.0
UTIAMC,true,0.0,0.0,0.0,0.0,0.0
KALYANKJIL,true,0.0,0.0,0.0,0.0,0.0
MODIRUBBER,true,0.0,0.0,0.0,0.0,0.0
COSMOFIRST,true,0.0,0.0,0.0,0.0,0.0
RAJTV,true,0.0,0.0,0.0,0.0,0.0
SOMANYCERA,true,0.0,0.0,0.0,0.0,0.0
SWSOLAR,true,0.0,0.0,0.0,0.0,0.0
VAISHALI,true,0.0,0.0,0.0,0.0,0.0
MAYURUNIQ,true,0.0,0.0,0.0,0.0,0.0
ARMANFIN,true,0.0,0.0,0.0,0.0,0.0
CAMLINFINE,true,0.0,0.0,0.0,0.0,0.0
CIPLA,true,0.0,0.0,0.0,0.0,0.0
CROWN,true,0.0,0.0,0.0,0.0,0.0
DHARMAJ,true,0.0,0.0,0.0,0.0,0.0
GATEWAY,true,0.0,0.0,0.0,0.0,0.0
SETCO,true,0.0,0.0,0.0,0.0,0.0
LT,true,0.0,0.0,0.0,0.0,0.0
LXCHEM,true,0.0,0.0,0.0,0.0,0.0
DRREDDY,true,0.0,0.0,0.0,0.0,0.0
REGENCERAM,true,0.0,0.0,0.0,0.0,0.0
SCHNEIDER,true,0.0,0.0,0.0,0.0,0.0
SPIC,true,0.0,0.0,0.0,0.0,0.0
ICIL,true,0.0,0.0,0.0,0.0,0.0
LINDEINDIA,true,0.0,0.0,0.0,0.0,0.0
ASIANTILES,true,0.0,0.0,0.0,0.0,0.0
PRUDENT,true,0.0,0.0,0.0,0.0,0.0
SIGIND,true,0.0,0.0,0.0,0.0,0.0
SUPRIYA,true,0.0,0.0,0.0,0.0,0.0
TARAPUR,true,0.0,0.0,0.0,0.0,0.0
KIRLOSENG,true,0.0,0.0,0.0,0.0,0.0
KITEX,true,0.0,0.0,0.0,0.0,0.0
LAMBODHARA,true,0.0,0.0,0.0,0.0,0.0
SILVRETF,true,0.0,0.0,0.0,0.0,0.0
CYIENT,true,0.0,0.0,0.0,0.0,0.0
DSSL,true,0.0,0.0,0.0,0.0,0.0
ICICIPRULI,true,0.0,0.0,0.0,0.0,0.0
ROML,true,0.0,0.0,0.0,0.0,0.0
SAKSOFT,true,0.0,0.0,0.0,0.0,0.0
KANSAINER,true,0.0,0.0,0.0,0.0,0.0
BAJEL,true,0.0,0.0,0.0,0.0,0.0
HCLTECH,true,0.0,0.0,0.0,0.0,0.0
INFRAIETF,true,0.0,0.0,0.0,0.0,0.0
PAYTM,true,0.0,0.0,0.0,0.0,0.0
SECURKLOUD,true,0.0,0.0,0.0,0.0,0.0
KPIGREEN,true,0.0,0.0,0.0,0.0,0.0
ALICON,true,0.0,0.0,0.0,0.0,0.0
AMDIND,true,0.0,0.0,0.0,0.0,0.0
SIGACHI,true,0.0,0.0,0.0,0.0,0.0
UTINIFTETF,true,0.0,0.0,0.0,0.0,0.0
BBETF0432,true,0.0,0.0,0.0,0.0,0.0
SADBHIN,true,0.0,0.0,0.0,0.0,0.0
SANDESH,true,0.0,0.0,0.0,0.0,0.0
MANINFRA,true,0.0,0.0,0.0,0.0,0.0
NITINSPIN,true,0.0,0.0,0.0,0.0,0.0
PIDILITIND,true,0.0,0.0,0.0,0.0,0.0
SOMICONVEY,true,0.0,0.0,0.0,0.0,0.0
LTIM,true,0.0,0.0,0.0,0.0,0.0
BANARBEADS,true,0.0,0.0,0.0,0.0,0.0
BOROSCI,true,0.0,0.0,0.0,0.0,0.0
DJML,true,0.0,0.0,0.0,0.0,0.0
HONDAPOWER,true,0.0,0.0,0.0,0.0,0.0
SYMPHONY,true,0.0,0.0,0.0,0.0,0.0
INSECTICID,true,0.0,0.0,0.0,0.0,0.0
JBMA,true,0.0,0.0,0.0,0.0,0.0
MEGASTAR,true,0.0,0.0,0.0,0.0,0.0
INFRABEES,true,0.0,0.0,0.0,0.0,0.0
ASAHISONG,true,0.0,0.0,0.0,0.0,0.0
EPACK,true,0.0,0.0,0.0,0.0,0.0
INDGN,true,0.0,0.0,0.0,0.0,0.0
GILT5YBEES,true,0.0,0.0,0.0,0.0,0.0
SPLPETRO,true,0.0,0.0,0.0,0.0,0.0
VADILALIND,true,0.0,0.0,0.0,0.0,0.0
LICNETFN50,true,0.0,0.0,0.0,0.0,0.0
BAJAJCON,true,0.0,0.0,0.0,0.0,0.0
GLS,true,0.0,0.0,0.0,0.0,0.0
GLOBE,true,0.0,0.0,0.0,0.0,0.0
GNA,true,0.0,0.0,0.0,0.0,0.0
HEXATRADEX,true,0.0,0.0,0.0,0.0,0.0
NRBBEARING,true,0.0,0.0,0.0,0.0,0.0
PAKKA,true,0.0,0.0,0.0,0.0,0.0
PPAP,true,0.0,0.0,0.0,0.0,0.0
BANKBARODA,true,0.0,0.0,0.0,0.0,0.0
BFINVEST,true,0.0,0.0,0.0,0.0,0.0
BANKETFADD,true,0.0,0.0,0.0,0.0,0.0
ITETFADD,true,0.0,0.0,0.0,0.0,0.0
HEALTHADD,true,0.0,0.0,0.0,0.0,0.0
HIL,true,0.0,0.0,0.0,0.0,0.0
PLATIND,true,0.0,0.0,0.0,0.0,0.0
SBC,true,0.0,0.0,0.0,0.0,0.0
INDIASHLTR,true,0.0,0.0,0.0,0.0,0.0
ALMONDZ,true,0.0,0.0,0.0,0.0,0.0
CHOLAFIN,true,0.0,0.0,0.0,0.0,0.0
