Name,Selected,Price,Change,OI Change,Change Prev,OI Change Prev
TITAN,true,0.0,0.0,0.0,0.0,0.0
TATASTEEL,true,0.0,0.0,0.0,0.0,0.0
SBIN,true,0.0,0.0,0.0,0.0,0.0
AXISBANK,true,0.0,0.0,0.0,0.0,0.0
ADANIENT,true,0.0,0.0,0.0,0.0,0.0
APOLLOHOSP,true,0.0,0.0,0.0,0.0,0.0
SHRIRAMFIN,true,0.0,0.0,0.0,0.0,0.0
MARUTI,true,0.0,0.0,0.0,0.0,0.0
ADANIPORTS,true,0.0,0.0,0.0,0.0,0.0
BAJFINANCE,true,0.0,0.0,0.0,0.0,0.0
INDUSINDBK,true,0.0,0.0,0.0,0.0,0.0
BHARTIARTL,true,0.0,0.0,0.0,0.0,0.0
TATAMOTORS,true,0.0,0.0,0.0,0.0,0.0
COALINDIA,true,0.0,0.0,0.0,0.0,0.0
RELIANCE,true,0.0,0.0,0.0,0.0,0.0
