Name,Selected,Price,Change,OI Change,Change Prev,OI Change Prev
AAVAS,true,0.0,0.0,0.0,0.0,0.0
PVRINOX,true,0.0,0.0,0.0,0.0,0.0
GSPL,true,0.0,0.0,0.0,0.0,0.0
PPLPHARMA,true,0.0,0.0,0.0,0.0,0.0
NAM-INDIA,true,0.0,0.0,0.0,0.0,0.0
HFCL,true,0.0,0.0,0.0,0.0,0.0
TEJASNET,true,0.0,0.0,0.0,0.0,0.0
EXIDEIND,true,0.0,0.0,0.0,0.0,0.0
EQUITASBNK,true,0.0,0.0,0.0,0.0,0.0
MGL,true,0.0,0.0,0.0,0.0,0.0
CENTURYTEX,true,0.0,0.0,0.0,0.0,0.0
IIFL,true,0.0,0.0,0.0,0.0,0.0
CUB,true,0.0,0.0,0.0,0.0,0.0
GLENMARK,true,0.0,0.0,0.0,0.0,0.0
AARTIIND,true,0.0,0.0,0.0,0.0,0.0
IEX,true,0.0,0.0,0.0,0.0,0.0
ZENSARTECH,true,0.0,0.0,0.0,0.0,0.0
SONATSOFTW,true,0.0,0.0,0.0,0.0,0.0
NH,true,0.0,0.0,0.0,0.0,0.0
NATIONALUM,true,0.0,0.0,0.0,0.0,0.0
MCX,true,0.0,0.0,0.0,0.0,0.0
IDFC,true,0.0,0.0,0.0,0.0,0.0
TANLA,true,0.0,0.0,0.0,0.0,0.0
APARINDS,true,0.0,0.0,0.0,0.0,0.0
NCC,true,0.0,0.0,0.0,0.0,0.0
MANAPPURAM,true,0.0,0.0,0.0,0.0,0.0
NAVINFLUOR,true,0.0,0.0,0.0,0.0,0.0
CYIENT,true,0.0,0.0,0.0,0.0,0.0
CROMPTON,true,0.0,0.0,0.0,0.0,0.0
KARURVYSYA,true,0.0,0.0,0.0,0.0,0.0
GESHIP,true,0.0,0.0,0.0,0.0,0.0
HAPPSTMNDS,true,0.0,0.0,0.0,0.0,0.0
NATCOPHARM,true,0.0,0.0,0.0,0.0,0.0
BSOFT,true,0.0,0.0,0.0,0.0,0.0
CESC,true,0.0,0.0,0.0,0.0,0.0
RADICO,true,0.0,0.0,0.0,0.0,0.0
FIVESTAR,true,0.0,0.0,0.0,0.0,0.0
CDSL,true,0.0,0.0,0.0,0.0,0.0
BLUESTARCO,true,0.0,0.0,0.0,0.0,0.0
RKFORGE,true,0.0,0.0,0.0,0.0,0.0
CAMS,true,0.0,0.0,0.0,0.0,0.0
RBLBANK,true,0.0,0.0,0.0,0.0,0.0
FINCABLES,true,0.0,0.0,0.0,0.0,0.0
CREDITACC,true,0.0,0.0,0.0,0.0,0.0
INDIAMART,true,0.0,0.0,0.0,0.0,0.0
PNBHOUSING,true,0.0,0.0,0.0,0.0,0.0
CASTROLIND,true,0.0,0.0,0.0,0.0,0.0
ANGELONE,true,0.0,0.0,0.0,0.0,0.0
ARE&M,true,0.0,0.0,0.0,0.0,0.0
RAYMOND,true,0.0,0.0,0.0,0.0,0.0
