Name,Selected,Price,Change,OI Change,Change Prev,OI Change Prev
BORORENEW,true,0.0,0.0,0.0,0.0,0.0
ENGINERSIN,true,0.0,0.0,0.0,0.0,0.0
RRKABEL,true,0.0,0.0,0.0,0.0,0.0
PRINCEPIPE,true,0.0,0.0,0.0,0.0,0.0
RENUKA,true,0.0,0.0,0.0,0.0,0.0
STLTECH,true,0.0,0.0,0.0,0.0,0.0
GRANULES,true,0.0,0.0,0.0,0.0,0.0
INDIAMART,true,0.0,0.0,0.0,0.0,0.0
DOMS,true,0.0,0.0,0.0,0.0,0.0
ANURAS,true,0.0,0.0,0.0,0.0,0.0
COCHINSHIP,true,0.0,0.0,0.0,0.0,0.0
MEDANTA,true,0.0,0.0,0.0,0.0,0.0
JWL,true,0.0,0.0,0.0,0.0,0.0
TTML,true,0.0,0.0,0.0,0.0,0.0
TRITURBINE,true,0.0,0.0,0.0,0.0,0.0
CIEINDIA,true,0.0,0.0,0.0,0.0,0.0
BEML,true,0.0,0.0,0.0,0.0,0.0
TITAGARH,true,0.0,0.0,0.0,0.0,0.0
NBCC,true,0.0,0.0,0.0,0.0,0.0
SAPPHIRE,true,0.0,0.0,0.0,0.0,0.0
PNBHOUSING,true,0.0,0.0,0.0,0.0,0.0
IRCON,true,0.0,0.0,0.0,0.0,0.0
CASTROLIND,true,0.0,0.0,0.0,0.0,0.0
JUSTDIAL,true,0.0,0.0,0.0,0.0,0.0
CERA,true,0.0,0.0,0.0,0.0,0.0
BLUEDART,true,0.0,0.0,0.0,0.0,0.0
HUDCO,true,0.0,0.0,0.0,0.0,0.0
SOBHA,true,0.0,0.0,0.0,0.0,0.0
ANGELONE,true,0.0,0.0,0.0,0.0,0.0
DEEPAKFERT,true,0.0,0.0,0.0,0.0,0.0
PRSMJOHNSN,true,0.0,0.0,0.0,0.0,0.0
BBTC,true,0.0,0.0,0.0,0.0,0.0
IRB,true,0.0,0.0,0.0,0.0,0.0
FDC,true,0.0,0.0,0.0,0.0,0.0
GPIL,true,0.0,0.0,0.0,0.0,0.0
JKPAPER,true,0.0,0.0,0.0,0.0,0.0
KAYNES,true,0.0,0.0,0.0,0.0,0.0
MASTEK,true,0.0,0.0,0.0,0.0,0.0
ARE&M,true,0.0,0.0,0.0,0.0,0.0
RAYMOND,true,0.0,0.0,0.0,0.0,0.0
RTNINDIA,true,0.0,0.0,0.0,0.0,0.0
GRSE,true,0.0,0.0,0.0,0.0,0.0
CHAMBLFERT,true,0.0,0.0,0.0,0.0,0.0
PCBL,true,0.0,0.0,0.0,0.0,0.0
CCL,true,0.0,0.0,0.0,0.0,0.0
