Name,Selected,Price,Change,OI Change,Change Prev,OI Change Prev
TATATECH,true,0.0,0.0,0.0,0.0,0.0
PIIND,true,0.0,0.0,0.0,0.0,0.0
PRESTIGE,true,0.0,0.0,0.0,0.0,0.0
SUPREMEIND,true,0.0,0.0,0.0,0.0,0.0
MAXHEALTH,true,0.0,0.0,0.0,0.0,0.0
TORNTPOWER,true,0.0,0.0,0.0,0.0,0.0
COFORGE,true,0.0,0.0,0.0,0.0,0.0
GLAND,true,0.0,0.0,0.0,0.0,0.0
BALKRISIND,true,0.0,0.0,0.0,0.0,0.0
ALKEM,true,0.0,0.0,0.0,0.0,0.0
JUBLFOOD,true,0.0,0.0,0.0,0.0,0.0
KPITTECH,true,0.0,0.0,0.0,0.0,0.0
ACC,true,0.0,0.0,0.0,0.0,0.0
NYKAA,true,0.0,0.0,0.0,0.0,0.0
SUNTV,true,0.0,0.0,0.0,0.0,0.0
MFSL,true,0.0,0.0,0.0,0.0,0.0
AUBANK,true,0.0,0.0,0.0,0.0,0.0
AUROPHARMA,true,0.0,0.0,0.0,0.0,0.0
POLICYBZR,true,0.0,0.0,0.0,0.0,0.0
KALYANKJIL,true,0.0,0.0,0.0,0.0,0.0
GODREJPROP,true,0.0,0.0,0.0,0.0,0.0
M&MFIN,true,0.0,0.0,0.0,0.0,0.0
VOLTAS,true,0.0,0.0,0.0,0.0,0.0
PATANJALI,true,0.0,0.0,0.0,0.0,0.0
POLYCAB,true,0.0,0.0,0.0,0.0,0.0
SYNGENE,true,0.0,0.0,0.0,0.0,0.0
JSWINFRA,true,0.0,0.0,0.0,0.0,0.0
NMDC,true,0.0,0.0,0.0,0.0,0.0
JSWENERGY,true,0.0,0.0,0.0,0.0,0.0
ZEEL,true,0.0,0.0,0.0,0.0,0.0
LALPATHLAB,true,0.0,0.0,0.0,0.0,0.0
APOLLOTYRE,true,0.0,0.0,0.0,0.0,0.0
YESBANK,true,0.0,0.0,0.0,0.0,0.0
LTTS,true,0.0,0.0,0.0,0.0,0.0
MPHASIS,true,0.0,0.0,0.0,0.0,0.0
POONAWALLA,true,0.0,0.0,0.0,0.0,0.0
MRF,true,0.0,0.0,0.0,0.0,0.0
DELHIVERY,true,0.0,0.0,0.0,0.0,0.0
SAIL,true,0.0,0.0,0.0,0.0,0.0
BANKINDIA,true,0.0,0.0,0.0,0.0,0.0
ASHOKLEY,true,0.0,0.0,0.0,0.0,0.0
UNIONBANK,true,0.0,0.0,0.0,0.0,0.0
PERSISTENT,true,0.0,0.0,0.0,0.0,0.0
IPCALAB,true,0.0,0.0,0.0,0.0,0.0
UPL,true,0.0,0.0,0.0,0.0,0.0
LUPIN,true,0.0,0.0,0.0,0.0,0.0
GUJGASLTD,true,0.0,0.0,0.0,0.0,0.0
LAURUSLABS,true,0.0,0.0,0.0,0.0,0.0
ESCORTS,true,0.0,0.0,0.0,0.0,0.0
SUZLON,true,0.0,0.0,0.0,0.0,0.0
ASTRAL,true,0.0,0.0,0.0,0.0,0.0
BDL,true,0.0,0.0,0.0,0.0,0.0
LICHSGFIN,true,0.0,0.0,0.0,0.0,0.0
ABFRL,true,0.0,0.0,0.0,0.0,0.0
TATAELXSI,true,0.0,0.0,0.0,0.0,0.0
LODHA,true,0.0,0.0,0.0,0.0,0.0
PAGEIND,true,0.0,0.0,0.0,0.0,0.0
MAHABANK,true,0.0,0.0,0.0,0.0,0.0
TATACOMM,true,0.0,0.0,0.0,0.0,0.0
SJVN,true,0.0,0.0,0.0,0.0,0.0
DALBHARAT,true,0.0,0.0,0.0,0.0,0.0
CONCOR,true,0.0,0.0,0.0,0.0,0.0
SONACOMS,true,0.0,0.0,0.0,0.0,0.0
IDFCFIRSTB,true,0.0,0.0,0.0,0.0,0.0
CUMMINSIND,true,0.0,0.0,0.0,0.0,0.0
INDHOTEL,true,0.0,0.0,0.0,0.0,0.0
CGPOWER,true,0.0,0.0,0.0,0.0,0.0
MANKIND,true,0.0,0.0,0.0,0.0,0.0
RVNL,true,0.0,0.0,0.0,0.0,0.0
NHPC,true,0.0,0.0,0.0,0.0,0.0
DEEPAKNTR,true,0.0,0.0,0.0,0.0,0.0
HDFCAMC,true,0.0,0.0,0.0,0.0,0.0
TATACHEM,true,0.0,0.0,0.0,0.0,0.0
BSE,true,0.0,0.0,0.0,0.0,0.0
PEL,true,0.0,0.0,0.0,0.0,0.0
BIOCON,true,0.0,0.0,0.0,0.0,0.0
FORTIS,true,0.0,0.0,0.0,0.0,0.0
IGL,true,0.0,0.0,0.0,0.0,0.0
OBEROIRLTY,true,0.0,0.0,0.0,0.0,0.0
APLAPOLLO,true,0.0,0.0,0.0,0.0,0.0
DIXON,true,0.0,0.0,0.0,0.0,0.0
LTF,true,0.0,0.0,0.0,0.0,0.0
ABCAPITAL,true,0.0,0.0,0.0,0.0,0.0
HINDPETRO,true,0.0,0.0,0.0,0.0,0.0
FACT,true,0.0,0.0,0.0,0.0,0.0
FEDERALBNK,true,0.0,0.0,0.0,0.0,0.0
BHEL,true,0.0,0.0,0.0,0.0,0.0
BANDHANBNK,true,0.0,0.0,0.0,0.0,0.0
PAYTM,true,0.0,0.0,0.0,0.0,0.0
OFSS,true,0.0,0.0,0.0,0.0,0.0
PETRONET,true,0.0,0.0,0.0,0.0,0.0
BHARATFORG,true,0.0,0.0,0.0,0.0,0.0
MAZDOCK,true,0.0,0.0,0.0,0.0,0.0
TIINDIA,true,0.0,0.0,0.0,0.0,0.0
OIL,true,0.0,0.0,0.0,0.0,0.0
IDBI,true,0.0,0.0,0.0,0.0,0.0
INDUSTOWER,true,0.0,0.0,0.0,0.0,0.0
GMRINFRA,true,0.0,0.0,0.0,0.0,0.0
INDIANB,true,0.0,0.0,0.0,0.0,0.0
IDEA,true,0.0,0.0,0.0,0.0,0.0
