Name,Selected,Price,Change,OI Change,Change Prev,OI Change Prev
NAUKRI,true,7669.75,3.3,0.0,-3.31,0.0
NAVINFLUOR,true,3302.199951171875,0.12,0.0,-0.0,0.0
NESTLEIND,true,2526.85009765625,0.94,0.0,0.1,0.0
Nifty 50,true,24918.44921875,0.27,0.0,-1.52,0.0
NIFTYNXT50,true,0.0,0.0,0.0,0.0,0.0
NMDC,true,206.7899932861328,-1.99,0.0,-5.25,0.0
NTPC,true,389.6499938964844,-1.3,0.0,-5.14,0.0
OBEROIRLTY,true,1751.6500244140625,0.25,0.0,-1.42,0.0
OFSS,true,11362.650390625,4.75,0.0,-1.28,0.0
ONGC,true,285.29998779296875,-7.61,0.0,-6.64,0.0
PAGEIND,true,41823.19921875,3.62,0.0,-5.08,0.0
PEL,true,1043.3499755859375,-0.89,0.0,0.89,0.0
PERSISTENT,true,5290.0498046875,1.93,0.0,0.37,0.0
PETRONET,true,335.45001220703125,-5.24,0.0,-3.62,0.0
PFC,true,501.3999938964844,-8.05,0.0,-0.77,0.0
PIDILITIND,true,3254.300048828125,0.64,0.0,3.53,0.0
PIIND,true,4623.4501953125,0.22,0.0,2.62,0.0
PNB,true,107.45999908447266,-2.31,0.0,-5.64,0.0
POLYCAB,true,6811.0,2.87,0.0,-2.83,0.0
POWERGRID,true,333.20001220703125,1.03,0.0,-2.25,0.0
PVRINOX,true,1595.1500244140625,1.79,0.0,3.47,0.0
RAMCOCEM,true,837.4500122070312,0.91,0.0,-0.16,0.0
RBLBANK,true,209.69000244140625,-1.19,0.0,-6.7,0.0
RECLTD,true,562.75,-7.36,0.0,-1.98,0.0
RELIANCE,true,2903.0,-0.91,0.0,-2.97,0.0
SAIL,true,126.97000122070312,-1.86,0.0,-3.22,0.0
SBICARD,true,796.8499755859375,-0.47,0.0,10.71,0.0
SBILIFE,true,1859.1500244140625,-1.96,0.0,2.49,0.0
SBIN,true,768.5999755859375,-1.78,0.0,-4.06,0.0
SHREECEM,true,25614.099609375,0.01,0.0,0.5,0.0
SHRIRAMFIN,true,3279.89990234375,1.37,0.0,0.97,0.0
SIEMENS,true,6592.7001953125,-0.33,0.0,-4.04,0.0
SRF,true,2482.39990234375,-1.06,0.0,-2.17,0.0
SUNPHARMA,true,1845.699951171875,1.16,0.0,0.16,0.0
SUNTV,true,807.8499755859375,0.89,0.0,-2.57,0.0
SYNGENE,true,911.2999877929688,1.29,0.0,3.56,0.0
TATACHEM,true,1030.199951171875,-2.5,0.0,-2.4,0.0
TATACOMM,true,1982.6500244140625,2.13,0.0,-1.04,0.0
TATACONSUM,true,1204.4000244140625,2.6,0.0,-2.19,0.0
TATAMOTORS,true,976.2999877929688,-6.96,0.0,-5.58,0.0
TATAPOWER,true,435.6499938964844,4.47,0.0,-4.06,0.0
TATASTEEL,true,148.1699981689453,-2.02,0.0,-1.01,0.0
TCS,true,4479.35009765625,0.51,0.0,-2.13,0.0
TECHM,true,1602.5999755859375,-1.27,0.0,-0.81,0.0
TITAN,true,3711.10009765625,0.42,0.0,3.66,0.0
TORNTPHARM,true,3435.550048828125,0.55,0.0,-1.96,0.0
TRENT,true,7148.85009765625,0.64,0.0,-0.77,0.0
TVSMOTOR,true,2759.64990234375,0.27,0.0,-2.17,0.0
UBL,true,2081.050048828125,3.55,0.0,-1.98,0.0
ULTRACEMCO,true,11487.4501953125,0.48,0.0,1.16,0.0
UNITDSPR,true,1529.199951171875,4.62,0.0,-0.86,0.0
UPL,true,611.0,0.2,0.0,1.91,0.0
VEDL,true,425.79998779296875,-7.39,0.0,-1.85,0.0
VOLTAS,true,1828.699951171875,2.81,0.0,2.01,0.0
WIPRO,true,514.3499755859375,-1.2,0.0,-3.31,0.0
ZYDUSLIFE,true,1112.5999755859375,1.15,0.0,-2.47,0.0
