Name,Selected,Price,Change,OI Change,Change Prev,OI Change Prev
HEIDELBERG,true,229.75,-0.5,0.0,0.13,0.0
NCC,true,317.54998779296875,0.38,0.0,-0.89,0.0
VEDL,true,441.70001220703125,-3.96,0.0,-1.78,0.0
NAHARSPING,true,302.6000061035156,-6.26,0.0,-6.33,0.0
GRASIM,true,2758.050048828125,2.36,0.0,0.0,0.0
PEL,true,1070.5999755859375,1.69,0.0,1.02,0.0
NIITLTD,true,184.75,-1.75,0.0,12.0,0.0
NIRLON,true,440.20001220703125,0.39,0.0,0.0,0.0
ONGC,true,294.0,-4.82,0.0,-6.56,0.0
OILCOUNTUB,true,49.099998474121094,-7.74,0.0,-4.28,0.0
ORIENTHOT,true,166.60000610351562,7.41,0.0,-4.44,0.0
OSWALAGRO,true,66.9000015258789,1.15,0.0,-0.32,0.0
RELIANCE,true,2958.39990234375,0.97,0.0,-2.98,0.0
PILITA,true,15.069999694824219,14.95,0.0,-2.67,0.0
RAYMOND,true,1856.5999755859375,-7.07,0.0,0.76,0.0
PIDILITIND,true,3268.449951171875,0.99,0.0,3.63,0.0
PIXTRANS,true,1437.5999755859375,-4.54,0.0,0.22,0.0
BIRLACORPN,true,1299.3499755859375,-2.79,0.0,0.38,0.0
SURYAROSNI,true,654.0,-1.32,0.0,-1.9,0.0
PRIMESECU,true,295.20001220703125,-0.79,0.0,-1.57,0.0
PRSMJOHNSN,true,219.60000610351562,22.44,0.0,8.76,0.0
RAIN,true,175.0,3.7,0.0,-0.53,0.0
PRUDMOULI,true,33.65999984741211,15.71,0.0,-1.82,0.0
AMJLAND,true,52.529998779296875,-3.3,0.0,-1.68,0.0
PUNJCOMMU,true,57.0099983215332,-4.55,0.0,-2.67,0.0
RSWM,true,214.8000030517578,-0.9,0.0,1.31,0.0
RAJSREESUG,true,71.62999725341797,-1.13,0.0,-5.44,0.0
RALLIS,true,328.95001220703125,-2.48,0.0,-4.16,0.0
RAMANEWS,true,21.530000686645508,-1.73,0.0,4.23,0.0
WELSPLSOL,true,0.0,0.0,0.0,0.0,0.0
RUBFILA,true,84.01000213623047,-1.07,0.0,-1.56,0.0
PATANJALI,true,1929.6500244140625,0.43,0.0,-0.84,0.0
JINDALSAW,true,705.5,2.03,0.0,1.95,0.0
JKLAKSHMI,true,798.0,1.47,0.0,-0.13,0.0
SHREECEM,true,26015.44921875,1.77,0.0,0.35,0.0
RELINFRA,true,213.60000610351562,0.23,0.0,1.82,0.0
TATAPOWER,true,439.79998779296875,5.48,0.0,-4.05,0.0
SPMLINFRA,true,262.6000061035156,-0.53,0.0,12.65,0.0
SUNDRMFAST,true,1373.9000244140625,-0.75,0.0,2.16,0.0
SUNFLAG,true,208.5,0.34,0.0,-3.57,0.0
SPLPETRO,true,857.0999755859375,-1.92,0.0,1.42,0.0
SWARAJENG,true,3283.25,-0.57,0.0,-3.06,0.0
TATAELXSI,true,7791.75,2.68,0.0,-5.05,0.0
ACC,true,2467.050048828125,1.53,0.0,4.35,0.0
THERMAX,true,4643.85009765625,7.3,0.0,-1.11,0.0
TIRUMALCHM,true,328.25,-1.19,0.0,-1.25,0.0
THOMASCOOK,true,207.64999389648438,-2.37,0.0,-7.52,0.0
TIMEX,true,147.4499969482422,0.44,0.0,-6.08,0.0
TOKYOPLAST,true,122.05000305175781,-10.06,0.0,-9.86,0.0
TORNTPHARM,true,3459.800048828125,1.25,0.0,-2.06,0.0
AMBUJACEM,true,628.9500122070312,0.92,0.0,0.96,0.0
UNIENTER,true,182.0,-2.1,0.0,9.26,0.0
VHL,true,3971.64990234375,0.81,0.0,-4.21,0.0
HINDALCO,true,676.0499877929688,1.33,0.0,-4.87,0.0
WSTCSTPAPR,true,616.25,2.15,0.0,-1.05,0.0
HOCL,true,48.189998626708984,-1.87,0.0,-2.66,0.0
PASUPTAC,true,62.4900016784668,23.89,0.0,0.76,0.0
PGHH,true,16561.900390625,2.37,0.0,-2.0,0.0
MUKANDLTD,true,152.25,0.33,0.0,-2.38,0.0
BBOX,true,510.29998779296875,-2.4,0.0,2.08,0.0
UCAL,true,201.14999389648438,5.67,0.0,-3.28,0.0
HARRMALAYA,true,230.0,-4.19,0.0,6.36,0.0
FEDERALBNK,true,183.5,0.11,0.0,-5.98,0.0
TATASTEEL,true,151.75,0.33,0.0,-1.01,0.0
SKFINDIA,true,5431.64990234375,3.29,0.0,-0.47,0.0
ASHOKLEY,true,246.0,-0.79,0.0,-3.24,0.0
CUMMINSIND,true,3819.949951171875,1.51,0.0,0.33,0.0
TATACOMM,true,2025.5,4.41,0.0,-1.12,0.0
ABBOTINDIA,true,29709.30078125,-0.8,0.0,-0.76,0.0
BAJAJHLDNG,true,10400.150390625,-2.73,0.0,6.2,0.0
BHARATFORG,true,1590.8499755859375,2.55,0.0,-2.25,0.0
ESCORTS,true,3790.10009765625,2.95,0.0,-4.52,0.0
HINDMOTORS,true,28.059999465942383,-4.75,0.0,-2.74,0.0
LT,true,3622.800048828125,1.36,0.0,-3.48,0.0
M&M,true,2742.25,1.68,0.0,-3.89,0.0
BOSCHLTD,true,34117.75,5.41,0.0,0.01,0.0
PREMIER,true,5.119999885559082,9.17,0.0,15.23,0.0
BPCL,true,343.54998779296875,-2.47,0.0,-1.43,0.0
SIEMENS,true,6654.39990234375,0.64,0.0,-4.13,0.0
TATAMOTORS,true,986.0499877929688,-5.97,0.0,-5.48,0.0
VOLTAS,true,1853.4000244140625,4.01,0.0,2.12,0.0
GESHIP,true,1278.4000244140625,-1.2,0.0,-2.59,0.0
DEEPAKFERT,true,1009.75,-3.88,0.0,0.33,0.0
EXCELINDUS,true,1594.0,2.58,0.0,2.7,0.0
GRWRHITECH,true,3195.0,-5.93,0.0,3.27,0.0
GLAXO,true,2861.949951171875,1.08,0.0,3.13,0.0
GNFC,true,659.25,-3.08,0.0,-0.45,0.0
NOVARTIND,true,1076.0999755859375,-1.3,0.0,-2.48,0.0
SANOFI,true,7218.4501953125,-1.7,0.0,7.84,0.0
PFIZER,true,6105.89990234375,-1.01,0.0,1.74,0.0
GSFC,true,220.64999389648438,-4.91,0.0,0.85,0.0
HINDUNILVR,true,2953.35009765625,4.05,0.0,2.17,0.0
AKZOINDIA,true,3797.550048828125,0.98,0.0,8.5,0.0
NOCIL,true,286.6000061035156,-4.08,0.0,5.7,0.0
TATACHEM,true,1043.199951171875,-1.27,0.0,-2.37,0.0
TNPETRO,true,95.58999633789062,-1.06,0.0,-2.71,0.0
ZUARIIND,true,364.8500061035156,-1.59,0.0,-5.94,0.0
NESTLEIND,true,2527.800048828125,0.94,0.0,0.0,0.0
TATACONSUM,true,1222.9000244140625,4.14,0.0,-2.08,0.0
ASIANPAINT,true,3382.300048828125,3.29,0.0,4.72,0.0
BRITANNIA,true,6098.89990234375,4.33,0.0,-0.17,0.0
COLPAL,true,3642.89990234375,-0.35,0.0,0.37,0.0
EIHOTEL,true,383.5,-0.65,0.0,0.9,0.0
INDHOTEL,true,701.25,7.14,0.0,0.97,0.0
CASTROLIND,true,260.3500061035156,-1.33,0.0,-0.28,0.0
ITC,true,519.0499877929688,3.47,0.0,-0.04,0.0
APOLLOTYRE,true,517.6500244140625,2.1,0.0,2.83,0.0
CEATLTD,true,2881.85009765625,0.79,0.0,3.79,0.0
MODIRUBBER,true,138.6999969482422,-0.5,0.0,6.83,0.0
FINPIPE,true,307.79998779296875,-0.4,0.0,-0.91,0.0
CENTRUM,true,35.65999984741211,-3.39,0.0,1.85,0.0
TCIFINANCE,true,11.399999618530273,-1.04,0.0,-6.72,0.0
IITL,true,260.0,1.19,0.0,-0.41,0.0
TATAINVEST,true,6934.5,-2.72,0.0,-2.1,0.0
MOTOGENFIN,true,37.08000183105469,1.81,0.0,-4.01,0.0
SHAILY,true,978.4000244140625,-1.68,0.0,-5.49,0.0
BBTC,true,2673.5,1.82,0.0,5.7,0.0
GREAVESCOT,true,178.10000610351562,7.74,0.0,-1.61,0.0
COASTCORP,true,262.20001220703125,-4.24,0.0,0.48,0.0
DHENUBUILD,true,4.409999847412109,1.85,0.0,9.9,0.0
SAGCEM,true,232.35000610351562,0.45,0.0,-0.77,0.0
DECCANCE,true,641.3499755859375,0.44,0.0,-0.91,0.0
MANGLMCEM,true,947.75,-4.68,0.0,-2.31,0.0
NCLIND,true,219.10000610351562,0.41,0.0,-2.09,0.0
SAURASHCEM,true,129.39999389648438,4.69,0.0,0.28,0.0
SHREDIGCEM,true,98.8499984741211,0.15,0.0,-1.6,0.0
BORORENEW,true,511.0,2.32,0.0,-2.71,0.0
ANDHRAPAP,true,108.94999694824219,-3.45,0.0,-0.19,0.0
BALKRISIND,true,3107.550048828125,4.52,0.0,5.07,0.0
ORIENTPPR,true,47.119998931884766,2.52,0.0,-4.51,0.0
ROLLT,true,2.4100000858306885,-6.95,0.0,-8.8,0.0
SESHAPAPER,true,350.3500061035156,2.22,0.0,-2.39,0.0
DCM,true,94.9000015258789,-3.85,0.0,-1.4,0.0
KESORAMIND,true,219.0,3.45,0.0,1.15,0.0
VTL,true,498.54998779296875,3.04,0.0,-2.35,0.0
PENINLAND,true,56.25,0.02,0.0,-3.47,0.0
PHOENIXLTD,true,3362.25,-6.99,0.0,-4.23,0.0
MARATHON,true,610.8499755859375,-0.04,0.0,4.57,0.0
RELCHEMQ,true,230.64999389648438,-2.78,0.0,1.15,0.0
RUBYMILLS,true,305.29998779296875,3.35,0.0,1.32,0.0
SWANENERGY,true,612.9000244140625,-1.73,0.0,-7.94,0.0
BANSWRAS,true,146.0500030517578,-1.98,0.0,0.88,0.0
SRF,true,2486.300048828125,-0.94,0.0,-2.13,0.0
SIYSIL,true,490.45001220703125,2.5,0.0,-1.76,0.0
BBL,true,5045.25,0.91,0.0,-7.33,0.0
ELPROINTL,true,105.3499984741211,-2.54,0.0,-0.6,0.0
GEE,true,179.35000610351562,-3.42,0.0,27.5,0.0
HIRECT,true,882.4500122070312,-2.67,0.0,-1.21,0.0
NIPPOBATRY,true,572.6500244140625,-1.38,0.0,-3.09,0.0
ZENSARTECH,true,769.7000122070312,-1.11,0.0,1.39,0.0
NELCO,true,1205.9000244140625,-2.46,0.0,1.24,0.0
PERMAGN,true,958.9500122070312,-2.13,0.0,0.15,0.0
UNIVCABLES,true,708.75,6.35,0.0,-6.49,0.0
WSI,true,156.5,-1.23,0.0,0.64,0.0
MODULEX,true,0.0,0.0,0.0,0.0,0.0
DELTAMAGNT,true,103.63999938964844,17.41,0.0,-3.0,0.0
RELTD,true,104.55000305175781,21.53,0.0,24.79,0.0
SARDAEN,true,376.6000061035156,5.79,0.0,1.42,0.0
INDIANHUME,true,548.75,-0.56,0.0,2.56,0.0
ORIENTCER,true,56.65999984741211,2.42,0.0,0.45,0.0
NATIONSTD,true,4659.9501953125,-1.55,0.0,3.13,0.0
SANDUMA,true,486.6499938964844,1.09,0.0,-5.08,0.0
CHOLAHLDNG,true,1858.800048828125,2.4,0.0,13.33,0.0
AUTOAXLES,true,1978.1500244140625,-0.11,0.0,-2.63,0.0
ACGL,true,2834.5,-2.09,0.0,-0.11,0.0
SETCO,true,12.350000381469727,-2.37,0.0,-5.81,0.0
TALBROAUTO,true,345.75,2.28,0.0,-3.4,0.0
SMLISUZU,true,2013.6500244140625,-0.89,0.0,-1.96,0.0
TIL,true,372.3999938964844,-2.58,0.0,-6.77,0.0
EICHERMOT,true,4875.14990234375,2.57,0.0,-4.14,0.0
DYNAMATECH,true,7861.64990234375,-1.44,0.0,-0.04,0.0
GMMPFAUDLR,true,1409.449951171875,-0.04,0.0,2.81,0.0
KIRLPNU,true,1313.800048828125,3.18,0.0,-2.22,0.0
MANUGRAPH,true,23.860000610351562,-5.09,0.0,-3.97,0.0
MONOT,true,0.0,0.0,0.0,0.0,0.0
NESCO,true,981.9000244140625,-1.58,0.0,5.84,0.0
SEMAC,true,442.8500061035156,-5.95,0.0,-10.76,0.0
TEXINFRA,true,131.89999389648438,-2.66,0.0,1.76,0.0
WENDT,true,15015.0,3.58,0.0,1.85,0.0
RESPONIND,true,277.8500061035156,1.22,0.0,3.37,0.0
DOLATALGO,true,175.4499969482422,2.99,0.0,5.94,0.0
WESTLIFE,true,802.0,-2.77,0.0,0.3,0.0
ZEEL,true,134.75,0.26,0.0,-4.55,0.0
SVPGLOB,true,6.949999809265137,-4.79,0.0,-2.14,0.0
BHARATGEAR,true,107.9000015258789,-1.19,0.0,-0.64,0.0
ELECON,true,621.75,0.88,0.0,-0.68,0.0
GRAUWEIL,true,100.25,-2.86,0.0,-0.49,0.0
GABRIEL,true,508.70001220703125,-2.12,0.0,-5.11,0.0
HERCULES,true,578.7000122070312,-0.72,0.0,0.52,0.0
IFBIND,true,1920.4000244140625,0.67,0.0,-3.14,0.0
FMGOETZE,true,437.45001220703125,1.39,0.0,-1.41,0.0
SCHAEFFLER,true,3858.699951171875,-0.07,0.0,-2.05,0.0
RANEHOLDIN,true,2338.5,0.61,0.0,16.25,0.0
MANCREDIT,true,141.4499969482422,0.14,0.0,-3.22,0.0
TRF,true,520.5,0.2,0.0,-7.64,0.0
WPIL,true,435.5,-3.71,0.0,0.25,0.0
KENNAMET,true,3408.0,1.88,0.0,6.78,0.0
PRAKASH,true,198.75,-5.76,0.0,-4.66,0.0
GRINDWELL,true,2461.550048828125,0.27,0.0,0.8,0.0
LAKPRE,true,5.510000228881836,4.95,0.0,4.79,0.0
GENESYS,true,797.75,-1.26,0.0,-0.22,0.0
VIVIDHA,true,1.0800000429153442,-0.92,0.0,0.0,0.0
KANANIIND,true,2.859999895095825,-0.35,0.0,1.77,0.0
ARIHANTSUP,true,341.25,1.58,0.0,3.56,0.0
BLISSGVS,true,126.5,-1.71,0.0,2.96,0.0
STYRENIX,true,2464.60009765625,-5.7,0.0,-1.15,0.0
ALEMBICLTD,true,155.4499969482422,-1.86,0.0,0.06,0.0
AMNPLST,true,317.95001220703125,-1.0,0.0,2.49,0.0
MODISONLTD,true,168.64999389648438,5.08,0.0,-4.15,0.0
BAYERCROP,true,6542.35009765625,3.32,0.0,0.85,0.0
HEUBACHIND,true,548.0999755859375,-2.52,0.0,-4.32,0.0
COROMANDEL,true,1690.0,-0.0,0.0,-3.75,0.0
DEEPAKNTR,true,2922.050048828125,-0.28,0.0,0.68,0.0
DMCC,true,290.25,1.68,0.0,1.04,0.0
GOCLCORP,true,450.6000061035156,-3.48,0.0,-3.47,0.0
KANORICHEM,true,136.4499969482422,3.21,0.0,5.72,0.0
OCCL,true,270.6000061035156,3.22,0.0,-6.24,0.0
PCBL,true,483.75,1.35,0.0,-2.49,0.0
PUNJABCHEM,true,1217.4000244140625,-4.42,0.0,-2.64,0.0
SADHNANIQ,true,81.29000091552734,11.4,0.0,-5.38,0.0
SUDARSCHEM,true,976.0,-2.86,0.0,-2.57,0.0
TECILCHEM,true,26.299999237060547,-3.98,0.0,1.48,0.0
ULTRAMAR,true,549.4500122070312,2.21,0.0,2.64,0.0
TRANSPEK,true,1701.6500244140625,-0.69,0.0,-4.94,0.0
UNICHEMLAB,true,649.3499755859375,13.41,0.0,-1.05,0.0
ALKYLAMINE,true,2257.550048828125,-0.48,0.0,7.81,0.0
TUTIALKA,true,96.56999969482422,6.33,0.0,-5.84,0.0
ASTRAZEN,true,6836.64990234375,-0.89,0.0,4.73,0.0
PRIMO,true,0.0,0.0,0.0,0.0,0.0
TANFACIND,true,2117.0,-1.69,0.0,-1.02,0.0
GUJTHEM,true,343.6499938964844,2.51,0.0,-3.47,0.0
JBCHEPHARM,true,1879.800048828125,-2.62,0.0,-1.0,0.0
TI,true,318.29998779296875,6.22,0.0,9.3,0.0
SAKHTISUG,true,37.56999969482422,-0.66,0.0,-5.38,0.0
WALCHANNAG,true,309.04998779296875,-1.44,0.0,-7.78,0.0
IFBAGRO,true,577.0,-2.2,0.0,0.51,0.0
GMBREW,true,903.1500244140625,7.77,0.0,-4.59,0.0
RANASUG,true,21.6299991607666,-2.66,0.0,-4.47,0.0
SDBL,true,118.25,7.5,0.0,-1.96,0.0
ASALCBR,true,950.8499755859375,4.09,0.0,1.87,0.0
FOODSIN,true,134.1999969482422,-5.19,0.0,5.83,0.0
IVP,true,216.4499969482422,2.97,0.0,0.57,0.0
WIPRO,true,529.8499755859375,1.8,0.0,-3.29,0.0
DHANUKA,true,1589.4000244140625,-0.03,0.0,-12.9,0.0
TTKHLTCARE,true,1722.199951171875,-0.57,0.0,9.21,0.0
TGVSL,true,95.88999938964844,-0.86,0.0,0.49,0.0
KANPRPLA,true,128.39999389648438,-0.81,0.0,5.93,0.0
TAINWALCHM,true,235.0500030517578,17.5,0.0,-0.92,0.0
JAGSNPHARM,true,403.1000061035156,-2.79,0.0,0.79,0.0
KHAICHEM,true,82.30999755859375,-2.57,0.0,-1.63,0.0
GILLETTE,true,8894.7998046875,-1.53,0.0,1.69,0.0
UNITECH,true,9.649999618530273,-7.12,0.0,11.84,0.0
VIPIND,true,491.3500061035156,-1.87,0.0,2.84,0.0
FIBERWEB,true,48.61000061035156,4.74,0.0,-2.03,0.0
HAWKINCOOK,true,8903.900390625,3.91,0.0,2.01,0.0
ISTLTD,true,989.4500122070312,-0.42,0.0,-0.78,0.0
COSMOFIRST,true,806.5999755859375,2.65,0.0,0.74,0.0
APOLLOHOSP,true,7065.10009765625,2.25,0.0,-0.27,0.0
EVERESTIND,true,1140.199951171875,1.28,0.0,-0.97,0.0
AYMSYNTEX,true,177.39999389648438,8.17,0.0,23.59,0.0
FRONTCAP,true,0.0,0.0,0.0,0.0,0.0
NAVNETEDUL,true,152.10000610351562,-1.14,0.0,-2.96,0.0
AUSOMENT,true,92.83999633789062,-0.76,0.0,-0.61,0.0
RUCHINFRA,true,14.670000076293945,0.0,0.0,-8.08,0.0
LANCORHOL,true,42.0,-0.31,0.0,-3.46,0.0
VISAKAIND,true,108.0999984741211,-0.87,0.0,-2.76,0.0
INFOMEDIA,true,6.71999979019165,0.6,0.0,-3.61,0.0
GUFICBIO,true,411.20001220703125,4.86,0.0,-2.4,0.0
GRPLTD,true,3423.5,-1.34,0.0,4.24,0.0
PTL,true,44.31999969482422,-0.54,0.0,-3.34,0.0
TVSSRICHAK,true,4417.2998046875,-0.43,0.0,-3.93,0.0
BENARAS,true,8180.0,3.13,0.0,-0.05,0.0
BERGEPAINT,true,621.0499877929688,4.17,0.0,4.48,0.0
GRAPHITE,true,513.0,1.68,0.0,-2.37,0.0
ITDCEM,true,474.25,-7.17,0.0,-7.83,0.0
GARFIBRES,true,3963.85009765625,3.6,0.0,-0.45,0.0
GOACARBON,true,791.7999877929688,1.37,0.0,-4.45,0.0
HEG,true,1999.6500244140625,1.0,0.0,-0.88,0.0
HINDCOMPOS,true,600.0999755859375,3.35,0.0,-2.14,0.0
HIL,true,2837.10009765625,1.05,0.0,-1.58,0.0
INDIANCARD,true,289.0,1.87,0.0,1.65,0.0
INTLCONV,true,81.69999694824219,-0.86,0.0,-0.91,0.0
JAYSREETEA,true,131.9499969482422,-1.27,0.0,3.52,0.0
HUHTAMAKI,true,388.0,-3.0,0.0,-1.8,0.0
SHALPAINTS,true,145.25,6.22,0.0,-0.29,0.0
SUPREMEIND,true,5331.14990234375,0.42,0.0,0.71,0.0
VSTIND,true,430.8500061035156,-10.65,0.0,16.12,0.0
JINDRILL,true,629.75,-4.83,0.0,1.6,0.0
SATINDLTD,true,129.39999389648438,-4.43,0.0,14.12,0.0
SHIVATEX,true,211.89999389648438,22.84,0.0,-2.21,0.0
