Name,Selected,Price,Change,OI Change,Change Prev,OI Change Prev
SURYAROSNI,true,647.5499877929688,0.48,0.0,1.58,0.0
M&MFIN,true,327.1000061035156,0.45,0.0,0.35,0.0
HEROMOTOCO,true,5664.14990234375,-0.1,0.0,-1.32,0.0
ICICIGI,true,2176.85009765625,0.73,0.0,-3.19,0.0
MIDCAPIETF,true,22.510000228881836,0.22,0.0,1.35,0.0
PNBHOUSING,true,1076.1500244140625,2.4,0.0,-2.53,0.0
SAGARDEEP,true,27.670000076293945,-1.53,0.0,-1.68,0.0
SONAMLTD,true,51.75,-0.15,0.0,1.57,0.0
BPCL,true,345.3500061035156,-0.17,0.0,-0.53,0.0
PAVNAIND,true,437.95001220703125,0.61,0.0,-0.01,0.0
SILGO,true,36.79999923706055,0.88,0.0,-3.9,0.0
SUVEN,true,155.0,1.41,0.0,-0.89,0.0
TNIDETF,true,98.9000015258789,2.61,0.0,-0.5,0.0
THERMAX,true,4445.7998046875,1.5,0.0,1.31,0.0
INDIANHUME,true,563.9500122070312,-0.2,0.0,3.33,0.0
JUNIORBEES,true,800.4099731445312,0.55,0.0,0.04,0.0
BAYERCROP,true,6491.5498046875,0.01,0.0,3.44,0.0
BBOX,true,517.7999877929688,-0.8,0.0,2.0,0.0
HPIL,true,150.6999969482422,0.42,0.0,0.52,0.0
SAGCEM,true,230.55999755859375,0.75,0.0,-0.09,0.0
TAJGVK,true,331.5,-0.96,0.0,6.56,0.0
TV18BRDCST,true,48.88999938964844,0.23,0.0,1.52,0.0
WIPRO,true,523.0999755859375,-0.5,0.0,2.12,0.0
PREMIERPOL,true,223.67999267578125,1.05,0.0,1.21,0.0
RATNAMANI,true,3817.25,-0.05,0.0,0.01,0.0
STARCEMENT,true,215.67999267578125,-1.51,0.0,2.37,0.0
STEELXIND,true,13.390000343322754,-0.15,0.0,1.13,0.0
STYRENIX,true,2530.0,-0.74,0.0,-0.49,0.0
ZYDUSWELL,true,2256.75,0.12,0.0,0.73,0.0
AKSHAR,true,1.649999976158142,-1.2,0.0,-4.02,0.0
SFL,true,930.0,0.18,0.0,-0.05,0.0
SUMIT,true,152.3800048828125,1.99,0.0,1.99,0.0
SUNDARAM,true,2.9800000190734863,1.36,0.0,0.34,0.0
KCP,true,250.27000427246094,-0.5,0.0,2.75,0.0
GOLDETF,true,70.97000122070312,0.35,0.0,0.31,0.0
ABSLPSE,true,11.0,0.27,0.0,0.09,0.0
EQUAL50ADD,true,331.5,-0.17,0.0,0.8,0.0
GREENPLY,true,389.70001220703125,-0.66,0.0,3.25,0.0
SALZERELEC,true,1027.0999755859375,-0.13,0.0,-0.7,0.0
SPMLINFRA,true,268.5,-0.38,0.0,-1.04,0.0
JITFINFRA,true,955.7000122070312,0.72,0.0,0.33,0.0
KRBL,true,306.95001220703125,0.33,0.0,1.27,0.0
ALBERTDAVD,true,1574.4000244140625,0.87,0.0,1.23,0.0
CHOICEIN,true,457.6499938964844,-0.44,0.0,2.99,0.0
ITIETF,true,45.599998474121094,0.2,0.0,1.7,0.0
TATAELXSI,true,7782.35009765625,-0.87,0.0,0.15,0.0
IVP,true,212.10000610351562,-1.49,0.0,2.91,0.0
MTNL,true,54.97999954223633,-1.94,0.0,1.34,0.0
DCAL,true,205.30999755859375,0.83,0.0,-1.15,0.0
ECLERX,true,2786.39990234375,1.13,0.0,-0.75,0.0
EMMBI,true,129.8000030517578,0.19,0.0,-0.08,0.0
FINOPB,true,408.3999938964844,0.1,0.0,-1.72,0.0
HEIDELBERG,true,230.64999389648438,0.4,0.0,1.21,0.0
POLICYBZR,true,1759.550048828125,0.83,0.0,0.23,0.0
RATEGAIN,true,732.25,1.22,0.0,-1.87,0.0
SVLL,true,280.0,-0.39,0.0,4.99,0.0
KARURVYSYA,true,222.1999969482422,-0.78,0.0,2.51,0.0
KIMS,true,2668.699951171875,1.18,0.0,0.14,0.0
AGSTRA,true,105.01000213623047,-0.97,0.0,-0.03,0.0
DNAMEDIA,true,5.53000020980835,-1.95,0.0,-2.08,0.0
SAKHTISUG,true,38.61000061035156,0.03,0.0,2.55,0.0
SURYALAXMI,true,92.26000213623047,1.97,0.0,2.88,0.0
TITAGARH,true,1379.199951171875,-0.91,0.0,1.3,0.0
KANANIIND,true,2.9100000858306885,0.34,0.0,0.69,0.0
KHAICHEM,true,83.9000015258789,0.3,0.0,1.95,0.0
ADROITINFO,true,18.530000686645508,1.98,0.0,-1.41,0.0
ABGSEC,true,102.05999755859375,-0.35,0.0,-0.01,0.0
GODREJIND,true,1215.550048828125,0.74,0.0,-0.51,0.0
HEALTHIETF,true,149.1199951171875,0.51,0.0,0.97,0.0
OLECTRA,true,1553.0,-0.59,0.0,2.06,0.0
PREMIERENE,true,1148.0,-2.19,0.0,-2.89,0.0
RAYMOND,true,1943.300048828125,-0.87,0.0,2.58,0.0
INFOBEAN,true,430.54998779296875,-0.52,0.0,1.12,0.0
LOYALTEX,true,554.0,-0.23,0.0,-2.49,0.0
MAXHEALTH,true,887.7999877929688,1.03,0.0,-0.41,0.0
NAVA,true,1004.5499877929688,0.62,0.0,1.32,0.0
NAVINFLUOR,true,3367.199951171875,0.06,0.0,0.41,0.0
BHEL,true,265.70001220703125,0.45,0.0,0.93,0.0
COLPAL,true,3671.60009765625,0.02,0.0,-0.3,0.0
RUPA,true,323.75,1.14,0.0,-0.84,0.0
SHYAMMETL,true,820.0499877929688,-0.53,0.0,1.26,0.0
NETF,true,267.70001220703125,0.59,0.0,0.21,0.0
TVSSCS,true,214.4499969482422,-0.55,0.0,5.74,0.0
JHS,true,30.299999237060547,0.7,0.0,-0.33,0.0
KARMAENG,true,81.4800033569336,3.74,0.0,0.42,0.0
BSLNIFTY,true,28.719999313354492,0.42,0.0,0.11,0.0
CENTUM,true,1742.050048828125,-0.27,0.0,-0.95,0.0
EXIDEIND,true,482.29998779296875,0.73,0.0,0.85,0.0
HCG,true,414.5,-0.25,0.0,3.2,0.0
HERITGFOOD,true,585.3499755859375,2.05,0.0,3.91,0.0
RELTD,true,99.04000091552734,4.99,0.0,5.0,0.0
TATAPOWER,true,444.6000061035156,-0.17,0.0,6.58,0.0
UTIAMC,true,1297.8499755859375,0.64,0.0,2.05,0.0
KALYANKJIL,true,644.9500122070312,0.74,0.0,-0.37,0.0
MODIRUBBER,true,146.80999755859375,-5.0,0.0,4.99,0.0
COSMOFIRST,true,803.5,-0.5,0.0,3.0,0.0
RAJTV,true,48.79999923706055,-1.09,0.0,-1.75,0.0
SOMANYCERA,true,716.3499755859375,0.26,0.0,0.37,0.0
SWSOLAR,true,736.0,0.84,0.0,4.77,0.0
VAISHALI,true,192.60000610351562,0.72,0.0,-0.76,0.0
MAYURUNIQ,true,625.9000244140625,-1.16,0.0,2.07,0.0
ARMANFIN,true,1664.449951171875,-0.39,0.0,0.91,0.0
CAMLINFINE,true,108.16000366210938,1.42,0.0,1.32,0.0
CIPLA,true,1644.4000244140625,0.76,0.0,0.73,0.0
CROWN,true,238.0,-3.82,0.0,-4.99,0.0
DHARMAJ,true,346.29998779296875,-1.06,0.0,2.46,0.0
GATEWAY,true,98.94999694824219,1.3,0.0,-0.18,0.0
SETCO,true,12.350000381469727,0.0,0.0,-2.06,0.0
LT,true,3594.0,-0.06,0.0,0.5,0.0
LXCHEM,true,321.6499938964844,0.88,0.0,1.8,0.0
DRREDDY,true,6717.25,1.01,0.0,-0.08,0.0
REGENCERAM,true,67.91000366210938,2.0,0.0,1.99,0.0
SCHNEIDER,true,808.0499877929688,-0.36,0.0,3.07,0.0
SPIC,true,91.05999755859375,0.22,0.0,0.2,0.0
ICIL,true,411.0,0.32,0.0,-1.3,0.0
LINDEINDIA,true,7850.9501953125,0.78,0.0,5.61,0.0
ASIANTILES,true,87.58999633789062,0.9,0.0,-0.49,0.0
PRUDENT,true,2389.85009765625,-0.56,0.0,2.8,0.0
SIGIND,true,71.48999786376953,0.55,0.0,1.91,0.0
SUPRIYA,true,629.25,3.17,0.0,0.26,0.0
TARAPUR,true,21.010000228881836,1.99,0.0,1.98,0.0
KIRLOSENG,true,1309.0,-0.3,0.0,2.36,0.0
KITEX,true,473.70001220703125,1.7,0.0,-4.63,0.0
LAMBODHARA,true,192.24000549316406,1.41,0.0,1.24,0.0
SILVRETF,true,82.19000244140625,0.62,0.0,0.75,0.0
CYIENT,true,2087.39990234375,3.34,0.0,3.07,0.0
